,"Area
Code",St,Cnty,Own,NAICS,Year,Qtr,Area Type,St Name,Area,Ownership,Industry,Status Code,Establishment Count,April Employment,May Employment,June Employment,Total Quarterly Wages,Average Weekly Wage,Employment Location Quotient Relative to U.S.,Total Wage Location Quotient Relative to U.S.
21319,24000,24,0.0,1,10,2021,2,State,Maryland,Maryland -- Statewide,Federal Government,"10 Total, all industries",,1013,152490,152355,152558,4680397556,2361,2.93,3.63
21320,24000,24,0.0,2,10,2021,2,State,Maryland,Maryland -- Statewide,State Government,"10 Total, all industries",,446,99503,100911,101883,1676036990,1279,1.24,1.15
21321,24000,24,0.0,3,10,2021,2,State,Maryland,Maryland -- Statewide,Local Government,"10 Total, all industries",,2091,239865,240165,239630,3854715804,1236,0.97,0.96
21322,24000,24,0.0,5,10,2021,2,State,Maryland,Maryland -- Statewide,Private,"10 Total, all industries",,172057,2070046,2090601,2105601,34069368338,1255,0.95,0.91
21323,24000,24,0.0,5,101,2021,2,State,Maryland,Maryland -- Statewide,Private,101 Goods-producing,,20956,274723,276407,277508,5100061240,1420,0.71,0.71
21324,24000,24,0.0,5,1011,2021,2,State,Maryland,Maryland -- Statewide,Private,1011 Natural resources and mining,,733,7842,7995,8024,93237865,902,0.24,0.19
21325,24000,24,0.0,5,1012,2021,2,State,Maryland,Maryland -- Statewide,Private,1012 Construction,,15991,159400,160453,161122,2811231371,1349,1.18,1.18
21326,24000,24,0.0,5,1013,2021,2,State,Maryland,Maryland -- Statewide,Private,1013 Manufacturing,,4232,107481,107959,108362,2195592004,1565,0.49,0.51
21327,24000,24,0.0,5,102,2021,2,State,Maryland,Maryland -- Statewide,Private,102 Service-providing,,151101,1795323,1814194,1828093,28969307098,1229,1.0,0.95
21328,24000,24,0.0,5,1021,2021,2,State,Maryland,Maryland -- Statewide,Private,"1021 Trade, transportation, and utilities",,30865,450921,454268,457979,5813011489,984,0.93,0.82
21329,24000,24,0.0,5,1022,2021,2,State,Maryland,Maryland -- Statewide,Private,1022 Information,,3225,32818,33054,33076,881621932,2056,0.65,0.46
21330,24000,24,0.0,5,1023,2021,2,State,Maryland,Maryland -- Statewide,Private,1023 Financial activities,,15867,129226,129529,129436,3175820274,1888,0.86,0.8
21331,24000,24,0.0,5,1024,2021,2,State,Maryland,Maryland -- Statewide,Private,1024 Professional and business services,,44858,456799,459266,457498,10067230816,1691,1.2,1.18
21332,24000,24,0.0,5,1025,2021,2,State,Maryland,Maryland -- Statewide,Private,1025 Education and health services,,21716,425471,423968,421528,6451090950,1171,1.04,1.06
21333,24000,24,0.0,5,1026,2021,2,State,Maryland,Maryland -- Statewide,Private,1026 Leisure and hospitality,,14559,218144,231462,245445,1560077016,518,0.93,0.85
21334,24000,24,0.0,5,1027,2021,2,State,Maryland,Maryland -- Statewide,Private,1027 Other services,,19336,81029,81681,82095,1004388694,947,1.09,1.13
21335,24000,24,0.0,5,1029,2021,2,State,Maryland,Maryland -- Statewide,Private,1029 Unclassified,,675,915,966,1036,16065927,1271,0.24,0.22
21776,25000,25,0.0,0,10,2021,2,State,Massachusetts,Massachusetts -- Statewide,Total Covered,"10 Total, all industries",,277417,3411310,3448056,3497031,71407669400,1591,1.0,1.0
21777,25000,25,0.0,1,10,2021,2,State,Massachusetts,Massachusetts -- Statewide,Federal Government,"10 Total, all industries",,971,45994,45809,45909,1067697608,1789,0.65,0.51
21778,25000,25,0.0,2,10,2021,2,State,Massachusetts,Massachusetts -- Statewide,State Government,"10 Total, all industries",,2214,108336,106607,109327,2258769268,1607,0.99,0.96
21779,25000,25,0.0,3,10,2021,2,State,Massachusetts,Massachusetts -- Statewide,Local Government,"10 Total, all industries",,4304,270524,273813,274816,5153679837,1452,0.83,0.8
21780,25000,25,0.0,5,10,2021,2,State,Massachusetts,Massachusetts -- Statewide,Private,"10 Total, all industries",,269928,2986456,3021827,3066979,62927522687,1600,1.03,1.04
21781,25000,25,0.0,5,101,2021,2,State,Massachusetts,Massachusetts -- Statewide,Private,101 Goods-producing,,29816,403800,410428,416565,9097236872,1706,0.79,0.79
21782,25000,25,0.0,5,1011,2021,2,State,Massachusetts,Massachusetts -- Statewide,Private,1011 Natural resources and mining,,1015,12208,13205,14117,224182891,1309,0.32,0.28
21783,25000,25,0.0,5,1012,2021,2,State,Massachusetts,Massachusetts -- Statewide,Private,1012 Construction,,22197,161096,165951,169131,3423278278,1592,0.92,0.89
21784,25000,25,0.0,5,1013,2021,2,State,Massachusetts,Massachusetts -- Statewide,Private,1013 Manufacturing,,6604,230496,231272,233317,5449775703,1809,0.78,0.79
21785,25000,25,0.0,5,102,2021,2,State,Massachusetts,Massachusetts -- Statewide,Private,102 Service-providing,,240112,2582656,2611399,2650414,53830285815,1584,1.08,1.1
21786,25000,25,0.0,5,1021,2021,2,State,Massachusetts,Massachusetts -- Statewide,Private,"1021 Trade, transportation, and utilities",,41586,538838,544534,553369,8526498779,1202,0.83,0.75
21787,25000,25,0.0,5,1022,2021,2,State,Massachusetts,Massachusetts -- Statewide,Private,1022 Information,,6969,91551,92253,93072,3407241959,2840,1.37,1.11
21788,25000,25,0.0,5,1023,2021,2,State,Massachusetts,Massachusetts -- Statewide,Private,1023 Financial activities,,19123,211936,212368,214538,7074758437,2556,1.06,1.11
21789,25000,25,0.0,5,1024,2021,2,State,Massachusetts,Massachusetts -- Statewide,Private,1024 Professional and business services,,52429,601279,604440,607686,19000416528,2418,1.18,1.38
21790,25000,25,0.0,5,1025,2021,2,State,Massachusetts,Massachusetts -- Statewide,Private,1025 Education and health services,,75916,768184,762331,753893,12274949584,1240,1.38,1.25
21791,25000,25,0.0,5,1026,2021,2,State,Massachusetts,Massachusetts -- Statewide,Private,1026 Leisure and hospitality,,20523,268132,291336,321403,2308744215,605,0.9,0.78
21792,25000,25,0.0,5,1027,2021,2,State,Massachusetts,Massachusetts -- Statewide,Private,1027 Other services,,23445,102735,104134,106448,1237627569,912,1.05,0.86
21793,25000,25,0.0,5,1029,2021,2,State,Massachusetts,Massachusetts -- Statewide,Private,1029 Unclassified,,121,1,3,5,48744,1250,0.0,0.0
22061,26000,26,0.0,0,10,2021,2,State,Michigan,Michigan -- Statewide,Total Covered,"10 Total, all industries",,270239,4061740,4124104,4175563,61242467418,1143,1.0,1.0
22062,26000,26,0.0,1,10,2021,2,State,Michigan,Michigan -- Statewide,Federal Government,"10 Total, all industries",,1562,52771,52738,52803,1149510987,1676,0.63,0.64
22063,26000,26,0.0,2,10,2021,2,State,Michigan,Michigan -- Statewide,State Government,"10 Total, all industries",,1152,148891,144505,140617,2596998074,1381,1.06,1.29
22064,26000,26,0.0,3,10,2021,2,State,Michigan,Michigan -- Statewide,Local Government,"10 Total, all industries",,4965,338649,341127,339188,4498415696,1019,0.85,0.81
22065,26000,26,0.0,5,10,2021,2,State,Michigan,Michigan -- Statewide,Private,"10 Total, all industries",,262560,3521429,3585734,3642955,52997542661,1138,1.02,1.02
22066,26000,26,0.0,5,101,2021,2,State,Michigan,Michigan -- Statewide,Private,101 Goods-producing,,43304,779215,797733,811604,13284055252,1283,1.29,1.34
22067,26000,26,0.0,5,1011,2021,2,State,Michigan,Michigan -- Statewide,Private,1011 Natural resources and mining,,3641,35357,38121,38434,401918208,829,0.72,0.59
22068,26000,26,0.0,5,1012,2021,2,State,Michigan,Michigan -- Statewide,Private,1012 Construction,,21910,171184,180422,185943,2918839126,1253,0.85,0.89
22069,26000,26,0.0,5,1013,2021,2,State,Michigan,Michigan -- Statewide,Private,1013 Manufacturing,,17753,572674,579190,587227,9963297918,1322,1.65,1.68
22070,26000,26,0.0,5,102,2021,2,State,Michigan,Michigan -- Statewide,Private,102 Service-providing,,219256,2742214,2788001,2831351,39713487409,1096,0.96,0.95
22071,26000,26,0.0,5,1021,2021,2,State,Michigan,Michigan -- Statewide,Private,"1021 Trade, transportation, and utilities",,54443,759470,771212,779453,10169048381,1016,0.98,1.04
22072,26000,26,0.0,5,1022,2021,2,State,Michigan,Michigan -- Statewide,Private,1022 Information,,7951,50613,50882,51684,1150888998,1734,0.64,0.44
22073,26000,26,0.0,5,1023,2021,2,State,Michigan,Michigan -- Statewide,Private,1023 Financial activities,,21407,215254,215902,218321,4325500360,1537,0.9,0.79
22074,26000,26,0.0,5,1024,2021,2,State,Michigan,Michigan -- Statewide,Private,1024 Professional and business services,,48953,620374,628308,633875,11948809153,1465,1.04,1.01
22075,26000,26,0.0,5,1025,2021,2,State,Michigan,Michigan -- Statewide,Private,1025 Education and health services,,32878,631926,631120,630885,8652585996,1054,0.97,1.02
22076,26000,26,0.0,5,1026,2021,2,State,Michigan,Michigan -- Statewide,Private,1026 Leisure and hospitality,,22897,333329,357186,380571,2089309114,450,0.89,0.82
22077,26000,26,0.0,5,1027,2021,2,State,Michigan,Michigan -- Statewide,Private,1027 Other services,,25768,119767,121298,124052,1216750069,769,1.02,0.99
22078,26000,26,0.0,5,1029,2021,2,State,Michigan,Michigan -- Statewide,Private,1029 Unclassified,,4959,11481,12093,12510,160595338,1027,1.78,1.61
23587,27000,27,0.0,0,10,2021,2,State,Minnesota,Minnesota -- Statewide,Total Covered,"10 Total, all industries",,192774,2743506,2787119,2814512,44834354851,1240,1.0,1.0
23588,27000,27,0.0,1,10,2021,2,State,Minnesota,Minnesota -- Statewide,Federal Government,"10 Total, all industries",,1407,32487,32574,32584,680012098,1607,0.58,0.52
23589,27000,27,0.0,2,10,2021,2,State,Minnesota,Minnesota -- Statewide,State Government,"10 Total, all industries",,1450,79653,79523,79474,1359008478,1314,0.89,0.92
23590,27000,27,0.0,3,10,2021,2,State,Minnesota,Minnesota -- Statewide,Local Government,"10 Total, all industries",,4010,259127,262236,265912,3897449174,1142,0.99,0.96
23591,27000,27,0.0,5,10,2021,2,State,Minnesota,Minnesota -- Statewide,Private,"10 Total, all industries",,185907,2372239,2412786,2436542,38897885101,1243,1.01,1.02
23592,27000,27,0.0,5,101,2021,2,State,Minnesota,Minnesota -- Statewide,Private,101 Goods-producing,,29756,459532,473662,486354,8382246238,1363,1.15,1.16
23593,27000,27,0.0,5,1011,2021,2,State,Minnesota,Minnesota -- Statewide,Private,1011 Natural resources and mining,,3293,28209,29710,29797,407822035,1073,0.83,0.82
23594,27000,27,0.0,5,1012,2021,2,State,Minnesota,Minnesota -- Statewide,Private,1012 Construction,,17842,123589,134554,143049,2383486989,1371,0.97,0.99
23595,27000,27,0.0,5,1013,2021,2,State,Minnesota,Minnesota -- Statewide,Private,1013 Manufacturing,,8621,307734,309398,313508,5590937214,1386,1.31,1.29
23596,27000,27,0.0,5,102,2021,2,State,Minnesota,Minnesota -- Statewide,Private,102 Service-providing,,156151,1912707,1939124,1950188,30515638863,1214,0.99,0.99
23597,27000,27,0.0,5,1021,2021,2,State,Minnesota,Minnesota -- Statewide,Private,"1021 Trade, transportation, and utilities",,38347,501539,507187,509077,6873954224,1045,0.95,0.96
23598,27000,27,0.0,5,1022,2021,2,State,Minnesota,Minnesota -- Statewide,Private,1022 Information,,4861,42000,42179,42346,991861483,1809,0.77,0.51
23599,27000,27,0.0,5,1023,2021,2,State,Minnesota,Minnesota -- Statewide,Private,1023 Financial activities,,16976,178168,178400,178850,4417793396,1904,1.1,1.1
23600,27000,27,0.0,5,1024,2021,2,State,Minnesota,Minnesota -- Statewide,Private,1024 Professional and business services,,36504,371219,375744,374573,8597242508,1769,0.91,1.0
23601,27000,27,0.0,5,1025,2021,2,State,Minnesota,Minnesota -- Statewide,Private,1025 Education and health services,,24753,523936,523925,520687,7396998541,1088,1.18,1.2
23602,27000,27,0.0,5,1026,2021,2,State,Minnesota,Minnesota -- Statewide,Private,1026 Leisure and hospitality,,15910,214544,229367,241510,1425422453,480,0.84,0.76
23603,27000,27,0.0,5,1027,2021,2,State,Minnesota,Minnesota -- Statewide,Private,1027 Other services,,18799,81300,82321,83144,812350612,760,1.02,0.9
23604,27000,27,0.0,5,1029,2021,2,State,Minnesota,Minnesota -- Statewide,Private,1029 Unclassified,,1,1,1,1,15646,1204,0.0,0.0
25101,28000,28,0.0,0,10,2021,2,State,Mississippi,Mississippi -- Statewide,Total Covered,"10 Total, all industries",,75728,1104755,1110464,1107140,12134645331,843,1.0,1.0
25102,28000,28,0.0,1,10,2021,2,State,Mississippi,Mississippi -- Statewide,Federal Government,"10 Total, all industries",,1053,25772,25685,25728,507523280,1517,1.16,1.44
25103,28000,28,0.0,2,10,2021,2,State,Mississippi,Mississippi -- Statewide,State Government,"10 Total, all industries",,1119,53305,54012,53670,675622288,968,1.53,1.69
25104,28000,28,0.0,3,10,2021,2,State,Mississippi,Mississippi -- Statewide,Local Government,"10 Total, all industries",,1786,147631,147933,146580,1513295144,790,1.39,1.38
25105,28000,28,0.0,5,10,2021,2,State,Mississippi,Mississippi -- Statewide,Private,"10 Total, all industries",,71770,878047,882834,881162,9438204619,824,0.93,0.92
25106,28000,28,0.0,5,101,2021,2,State,Mississippi,Mississippi -- Statewide,Private,101 Goods-producing,,10236,199964,200479,201490,2600546735,997,1.21,1.32
25107,28000,28,0.0,5,1011,2021,2,State,Mississippi,Mississippi -- Statewide,Private,1011 Natural resources and mining,,2028,14254,14476,14614,175132663,932,1.03,1.3
25108,28000,28,0.0,5,1012,2021,2,State,Mississippi,Mississippi -- Statewide,Private,1012 Construction,,5841,43923,44557,44802,587076386,1016,0.77,0.9
25109,28000,28,0.0,5,1013,2021,2,State,Mississippi,Mississippi -- Statewide,Private,1013 Manufacturing,,2367,141787,141446,142074,1838337686,997,1.5,1.56
25110,28000,28,0.0,5,102,2021,2,State,Mississippi,Mississippi -- Statewide,Private,102 Service-providing,,61534,678083,682355,679672,6837657884,773,0.87,0.82
25111,28000,28,0.0,5,1021,2021,2,State,Mississippi,Mississippi -- Statewide,Private,"1021 Trade, transportation, and utilities",,19708,229482,231435,231183,2393233371,798,1.1,1.24
25112,28000,28,0.0,5,1022,2021,2,State,Mississippi,Mississippi -- Statewide,Private,1022 Information,,1042,9390,9423,9363,129325124,1059,0.43,0.25
25113,28000,28,0.0,5,1023,2021,2,State,Mississippi,Mississippi -- Statewide,Private,1023 Financial activities,,8124,42165,42177,42167,627711923,1145,0.66,0.58
25114,28000,28,0.0,5,1024,2021,2,State,Mississippi,Mississippi -- Statewide,Private,1024 Professional and business services,,13278,112388,112749,111169,1252296251,859,0.68,0.54
25115,28000,28,0.0,5,1025,2021,2,State,Mississippi,Mississippi -- Statewide,Private,1025 Education and health services,,7881,139653,139323,137538,1591486270,882,0.79,0.95
25116,28000,28,0.0,5,1026,2021,2,State,Mississippi,Mississippi -- Statewide,Private,1026 Leisure and hospitality,,6764,124201,126396,127181,638743206,390,1.13,1.26
25117,28000,28,0.0,5,1027,2021,2,State,Mississippi,Mississippi -- Statewide,Private,1027 Other services,,4737,20804,20852,21071,204861739,754,0.66,0.84
26520,29000,29,0.0,0,10,2021,2,State,Missouri,Missouri -- Statewide,Total Covered,"10 Total, all industries",,221563,2736949,2750261,2759286,37588412951,1052,1.0,1.0
26521,29000,29,0.0,1,10,2021,2,State,Missouri,Missouri -- Statewide,Federal Government,"10 Total, all industries",,1737,57386,57491,57332,1136420238,1523,1.04,1.04
26522,29000,29,0.0,2,10,2021,2,State,Missouri,Missouri -- Statewide,State Government,"10 Total, all industries",,1215,81985,81844,80848,972259380,917,0.93,0.78
26523,29000,29,0.0,3,10,2021,2,State,Missouri,Missouri -- Statewide,Local Government,"10 Total, all industries",,6582,273273,274030,269205,3560506890,1006,1.03,1.05
26524,29000,29,0.0,5,10,2021,2,State,Missouri,Missouri -- Statewide,Private,"10 Total, all industries",,212029,2324305,2336896,2351901,31919226443,1050,1.0,1.0
26525,29000,29,0.0,5,101,2021,2,State,Missouri,Missouri -- Statewide,Private,101 Goods-producing,,24982,416411,418018,425073,6408352452,1174,1.02,1.05
26526,29000,29,0.0,5,1011,2021,2,State,Missouri,Missouri -- Statewide,Private,1011 Natural resources and mining,,2142,17478,17821,18037,198637133,859,0.51,0.48
26527,29000,29,0.0,5,1012,2021,2,State,Missouri,Missouri -- Statewide,Private,1012 Construction,,15886,130362,133184,136541,2167166002,1250,0.95,1.07
26528,29000,29,0.0,5,1013,2021,2,State,Missouri,Missouri -- Statewide,Private,1013 Manufacturing,,6954,268571,267013,270495,4042549317,1157,1.15,1.11
26529,29000,29,0.0,5,102,2021,2,State,Missouri,Missouri -- Statewide,Private,102 Service-providing,,187047,1907894,1918878,1926828,25510873991,1023,0.99,0.99
26530,29000,29,0.0,5,1021,2021,2,State,Missouri,Missouri -- Statewide,Private,"1021 Trade, transportation, and utilities",,39602,530912,533061,534238,6302971465,910,1.02,1.05
26531,29000,29,0.0,5,1022,2021,2,State,Missouri,Missouri -- Statewide,Private,1022 Information,,4049,45050,45066,45374,1006505269,1714,0.84,0.62
26532,29000,29,0.0,5,1023,2021,2,State,Missouri,Missouri -- Statewide,Private,1023 Financial activities,,19245,167930,168225,168858,3265211017,1492,1.06,0.97
26533,29000,29,0.0,5,1024,2021,2,State,Missouri,Missouri -- Statewide,Private,1024 Professional and business services,,37380,372889,372840,371385,6723677557,1389,0.92,0.93
26534,29000,29,0.0,5,1025,2021,2,State,Missouri,Missouri -- Statewide,Private,1025 Education and health services,,58012,452765,450594,445062,5775271159,988,1.03,1.11
26535,29000,29,0.0,5,1026,2021,2,State,Missouri,Missouri -- Statewide,Private,1026 Leisure and hospitality,,15451,267597,277686,289346,1727664197,478,1.03,1.1
26536,29000,29,0.0,5,1027,2021,2,State,Missouri,Missouri -- Statewide,Private,1027 Other services,,13308,70751,71406,72565,709573327,763,0.91,0.94
28507,30000,30,0.0,0,10,2021,2,State,Montana,Montana -- Statewide,Total Covered,"10 Total, all industries",,55116,473872,481648,490666,6010966306,959,1.0,1.0
28508,30000,30,0.0,1,10,2021,2,State,Montana,Montana -- Statewide,Federal Government,"10 Total, all industries",,846,12659,12924,13180,247766900,1475,1.34,1.41
28509,30000,30,0.0,2,10,2021,2,State,Montana,Montana -- Statewide,State Government,"10 Total, all industries",,373,22605,22954,23519,334555315,1118,1.51,1.69
28510,30000,30,0.0,3,10,2021,2,State,Montana,Montana -- Statewide,Local Government,"10 Total, all industries",,1033,49801,50319,49478,670407828,1034,1.06,1.24
28511,30000,30,0.0,5,10,2021,2,State,Montana,Montana -- Statewide,Private,"10 Total, all industries",,52864,388807,395451,404489,4758236263,924,0.97,0.93
28512,30000,30,0.0,5,101,2021,2,State,Montana,Montana -- Statewide,Private,101 Goods-producing,,10677,65584,67676,69395,962557372,1096,0.94,0.99
28513,30000,30,0.0,5,1011,2021,2,State,Montana,Montana -- Statewide,Private,1011 Natural resources and mining,,1868,12526,13030,13359,214225858,1270,2.13,3.21
28514,30000,30,0.0,5,1012,2021,2,State,Montana,Montana -- Statewide,Private,1012 Construction,,7085,32249,33678,34794,458471803,1050,1.36,1.42
28515,30000,30,0.0,5,1013,2021,2,State,Montana,Montana -- Statewide,Private,1013 Manufacturing,,1724,20809,20968,21242,289859711,1061,0.51,0.5
28516,30000,30,0.0,5,102,2021,2,State,Montana,Montana -- Statewide,Private,102 Service-providing,,42187,323223,327775,335094,3795678891,888,0.97,0.92
28517,30000,30,0.0,5,1021,2021,2,State,Montana,Montana -- Statewide,Private,"1021 Trade, transportation, and utilities",,9487,92312,93294,94017,1053793095,870,1.01,1.1
28518,30000,30,0.0,5,1022,2021,2,State,Montana,Montana -- Statewide,Private,1022 Information,,954,5449,5669,5748,104630231,1432,0.6,0.4
28519,30000,30,0.0,5,1023,2021,2,State,Montana,Montana -- Statewide,Private,1023 Financial activities,,4906,22473,22638,23057,385838880,1306,0.81,0.72
28520,30000,30,0.0,5,1024,2021,2,State,Montana,Montana -- Statewide,Private,1024 Professional and business services,,11389,46100,46795,47525,709033653,1165,0.66,0.61
28521,30000,30,0.0,5,1025,2021,2,State,Montana,Montana -- Statewide,Private,1025 Education and health services,,5301,75542,75621,74908,997419749,1018,0.98,1.2
28522,30000,30,0.0,5,1026,2021,2,State,Montana,Montana -- Statewide,Private,1026 Leisure and hospitality,,5276,63085,65259,70828,371769500,431,1.42,1.48
28523,30000,30,0.0,5,1027,2021,2,State,Montana,Montana -- Statewide,Private,1027 Other services,,4259,17564,17753,18203,156025507,673,1.28,1.29
28524,30000,30,0.0,5,1029,2021,2,State,Montana,Montana -- Statewide,Private,1029 Unclassified,,615,698,746,808,17168276,1759,0.98,1.76
29497,31000,31,0.0,0,10,2021,2,State,Nebraska,Nebraska -- Statewide,Total Covered,"10 Total, all industries",,74365,961956,970482,976647,12562918689,997,1.0,1.0
29498,31000,31,0.0,1,10,2021,2,State,Nebraska,Nebraska -- Statewide,Federal Government,"10 Total, all industries",,969,17019,16981,17046,338615342,1531,0.87,0.93
29499,31000,31,0.0,2,10,2021,2,State,Nebraska,Nebraska -- Statewide,State Government,"10 Total, all industries",,835,34442,35263,34649,491491708,1087,1.12,1.19
29500,31000,31,0.0,3,10,2021,2,State,Nebraska,Nebraska -- Statewide,Local Government,"10 Total, all industries",,1920,110307,111737,110511,1313578921,912,1.19,1.16
29501,31000,31,0.0,5,10,2021,2,State,Nebraska,Nebraska -- Statewide,Private,"10 Total, all industries",,70641,800188,806501,814441,10419232718,993,0.98,0.98
29502,31000,31,0.0,5,101,2021,2,State,Nebraska,Nebraska -- Statewide,Private,101 Goods-producing,,11933,169569,170677,173521,2373305371,1066,1.18,1.17
29503,31000,31,0.0,5,1011,2021,2,State,Nebraska,Nebraska -- Statewide,Private,1011 Natural resources and mining,,2539,15337,15498,15739,172382603,854,1.26,1.24
29504,31000,31,0.0,5,1012,2021,2,State,Nebraska,Nebraska -- Statewide,Private,1012 Construction,,7392,55832,57262,58768,793832096,1066,1.15,1.18
29505,31000,31,0.0,5,1013,2021,2,State,Nebraska,Nebraska -- Statewide,Private,1013 Manufacturing,,2002,98400,97917,99014,1407090672,1099,1.19,1.16
29506,31000,31,0.0,5,102,2021,2,State,Nebraska,Nebraska -- Statewide,Private,102 Service-providing,,58708,630619,635824,640920,8045927347,973,0.93,0.93
29507,31000,31,0.0,5,1021,2021,2,State,Nebraska,Nebraska -- Statewide,Private,"1021 Trade, transportation, and utilities",,15231,183613,185234,186049,2258592603,939,1.01,1.13
29508,31000,31,0.0,5,1022,2021,2,State,Nebraska,Nebraska -- Statewide,Private,1022 Information,,1267,17462,17521,17834,314408527,1374,0.94,0.58
29509,31000,31,0.0,5,1023,2021,2,State,Nebraska,Nebraska -- Statewide,Private,1023 Financial activities,,7265,64589,64662,64626,1138927467,1356,1.14,1.01
29510,31000,31,0.0,5,1024,2021,2,State,Nebraska,Nebraska -- Statewide,Private,1024 Professional and business services,,13211,116999,117202,117850,1892950171,1241,0.82,0.78
29511,31000,31,0.0,5,1025,2021,2,State,Nebraska,Nebraska -- Statewide,Private,1025 Education and health services,,11257,138486,138378,137206,1781463855,993,0.9,1.03
29512,31000,31,0.0,5,1026,2021,2,State,Nebraska,Nebraska -- Statewide,Private,1026 Leisure and hospitality,,5695,84639,87809,91984,424142855,370,0.92,0.81
29513,31000,31,0.0,5,1027,2021,2,State,Nebraska,Nebraska -- Statewide,Private,1027 Other services,,4782,24831,25018,25371,235441869,722,0.89,0.93
31074,32000,32,0.0,0,10,2021,2,State,Nevada,Nevada -- Statewide,Total Covered,"10 Total, all industries",,93861,1317938,1337936,1353940,19224679536,1106,1.0,1.0
31075,32000,32,0.0,1,10,2021,2,State,Nevada,Nevada -- Statewide,Federal Government,"10 Total, all industries",,367,20694,20901,20946,431166436,1591,0.77,0.77
31076,32000,32,0.0,2,10,2021,2,State,Nevada,Nevada -- Statewide,State Government,"10 Total, all industries",,630,33854,33900,33766,534776414,1216,0.79,0.84
31077,32000,32,0.0,3,10,2021,2,State,Nevada,Nevada -- Statewide,Local Government,"10 Total, all industries",,404,98837,99199,99847,1534101716,1188,0.78,0.88
31078,32000,32,0.0,5,10,2021,2,State,Nevada,Nevada -- Statewide,Private,"10 Total, all industries",,92460,1164553,1183936,1199381,16724634970,1088,1.04,1.03
31079,32000,32,0.0,5,101,2021,2,State,Nevada,Nevada -- Statewide,Private,101 Goods-producing,,8379,176152,176461,178111,3107955131,1351,0.87,1.0
31080,32000,32,0.0,5,1011,2021,2,State,Nevada,Nevada -- Statewide,Private,1011 Natural resources and mining,,589,19896,19905,20147,438008585,1686,1.17,2.05
31081,32000,32,0.0,5,1012,2021,2,State,Nevada,Nevada -- Statewide,Private,1012 Construction,,5758,97415,97733,98432,1681548684,1322,1.39,1.63
31082,32000,32,0.0,5,1013,2021,2,State,Nevada,Nevada -- Statewide,Private,1013 Manufacturing,,2032,58841,58823,59532,988397862,1287,0.52,0.53
31083,32000,32,0.0,5,102,2021,2,State,Nevada,Nevada -- Statewide,Private,102 Service-providing,,84081,988401,1007475,1021270,13616679839,1041,1.07,1.03
31084,32000,32,0.0,5,1021,2021,2,State,Nevada,Nevada -- Statewide,Private,"1021 Trade, transportation, and utilities",,15192,262818,266343,266892,3371452704,977,1.04,1.1
31085,32000,32,0.0,5,1022,2021,2,State,Nevada,Nevada -- Statewide,Private,1022 Information,,1702,14024,14672,14626,343716210,1831,0.55,0.42
31086,32000,32,0.0,5,1023,2021,2,State,Nevada,Nevada -- Statewide,Private,1023 Financial activities,,9416,63676,63955,64207,1344504946,1617,0.82,0.78
31087,32000,32,0.0,5,1024,2021,2,State,Nevada,Nevada -- Statewide,Private,1024 Professional and business services,,20254,179699,180807,181442,3275278789,1395,0.91,0.88
31088,32000,32,0.0,5,1025,2021,2,State,Nevada,Nevada -- Statewide,Private,1025 Education and health services,,9171,145230,144862,143139,2080314091,1108,0.68,0.78
31089,32000,32,0.0,5,1026,2021,2,State,Nevada,Nevada -- Statewide,Private,1026 Leisure and hospitality,,8557,271361,283335,295697,2438559209,662,2.14,3.04
31090,32000,32,0.0,5,1027,2021,2,State,Nevada,Nevada -- Statewide,Private,1027 Other services,,4960,31754,32385,32771,352992879,841,0.83,0.91
31091,32000,32,0.0,5,1029,2021,2,State,Nevada,Nevada -- Statewide,Private,1029 Unclassified,,14829,19839,21116,22496,409861011,1491,9.88,13.11
31405,33000,33,0.0,0,10,2021,2,State,New Hampshire,New Hampshire -- Statewide,Total Covered,"10 Total, all industries",,58529,638016,647406,657434,11323772333,1345,1.0,1.0
31406,33000,33,0.0,1,10,2021,2,State,New Hampshire,New Hampshire -- Statewide,Federal Government,"10 Total, all industries",,421,7935,7962,7989,177663401,1716,0.61,0.54
31407,33000,33,0.0,2,10,2021,2,State,New Hampshire,New Hampshire -- Statewide,State Government,"10 Total, all industries",,1376,19877,19479,19210,270154187,1064,0.92,0.72
31408,33000,33,0.0,3,10,2021,2,State,New Hampshire,New Hampshire -- Statewide,Local Government,"10 Total, all industries",,798,55883,56358,53607,839714399,1168,0.86,0.82
31409,33000,33,0.0,5,10,2021,2,State,New Hampshire,New Hampshire -- Statewide,Private,"10 Total, all industries",,55934,554321,563607,576628,10036240346,1367,1.03,1.05
31410,33000,33,0.0,5,101,2021,2,State,New Hampshire,New Hampshire -- Statewide,Private,101 Goods-producing,,7553,98222,98986,100228,1762331391,1367,1.01,0.96
31411,33000,33,0.0,5,1011,2021,2,State,New Hampshire,New Hampshire -- Statewide,Private,1011 Natural resources and mining,,349,2628,2811,2951,42298678,1163,0.35,0.34
31412,33000,33,0.0,5,1012,2021,2,State,New Hampshire,New Hampshire -- Statewide,Private,1012 Construction,,5188,28384,29169,29695,478550832,1266,0.86,0.79
31413,33000,33,0.0,5,1013,2021,2,State,New Hampshire,New Hampshire -- Statewide,Private,1013 Manufacturing,,2016,67210,67006,67582,1241481881,1420,1.2,1.13
31414,33000,33,0.0,5,102,2021,2,State,New Hampshire,New Hampshire -- Statewide,Private,102 Service-providing,,48381,456099,464621,476400,8273908955,1367,1.03,1.07
